Product Name,Profit,Discount
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",6.847658276714507,-0.2375271688424212
Maxell 4.7GB DVD-R,6.80253135830991,-0.06455629365246214
"Strathmore #10 Envelopes, Ultimate White",6.777489649518456,-0.8717537112056045
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,6.713650682419069,-0.3079967846605527
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",6.704272791985606,-0.8717537112056045
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,6.687179362211401,-0.5546404400240129
Hon Olson Stacker Chairs,6.641983519915553,-0.39608380443321706
Xerox 1916,6.6323068863527785,0.034284206456085896
Luxo Professional Combination Clamp-On Lamps,6.589235076057724,-0.8717537112056044
GBC Prestige Therm-A-Bind Covers,6.587195301543794,0.0795861023391704
Cisco Unified IP Phone 7945G VoIP phone,6.547259901977229,0.6081082209751565
Tops White Computer Printout Paper,6.521964071603616,-0.8717537112056045
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",6.452734373383137,-0.6180630942603311
Kensington 4 Outlet MasterPiece Compact Power Control Center,6.4309851169005094,-0.056319585310083166
Innergie mMini Combo Duo USB Travel Charging Kit,6.395153813638245,-0.23752716884242123
Global Executive Mid-Back Manager's Chair,6.30414317052794,-0.13182274511522404
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",6.289949907160821,-0.1469233770762522
Cisco SPA301,6.2439985247121745,0.11482091024823614
Xerox 1960,6.224307696287876,-0.23752716884242123
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",6.155226838280749,-0.3432315925696185
Cisco SPA 502G IP Phone,6.146976496185406,0.14300875657548875
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,6.142160949924156,-0.39608380443321706
Global Deluxe High-Back Manager's Chair,6.120451472590724,0.3174210557253641
Hon Pagoda Stacking Chairs,6.114176393887565,-0.2375271688424212
Konftel 250 Conference phone - Charcoal black,6.10129951303534,-0.2375271688424212
Xerox 191,6.1002767448328346,-0.7449084027329679
"24 Capacity Maxi Data Binder Racks, Pearl",6.096692935457796,-0.23752716884242123
Fellowes High-Stak Drawer Files,6.072546626915482,-0.07897053325162541
Vtech CS6719,6.067558959312756,0.21549178998842397
Xerox 1886,6.045268045363734,-0.6180630942603311
Xerox 1911,6.045268045363734,-0.6180630942603311
Kensington Expert Mouse Optical USB Trackball for PC or Mac,6.044144133511477,-0.23752716884242123
Xerox 1940,6.037644292782436,-0.5546404400240129
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",6.021158727373136,0.07958610233917045
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,6.0022008626524075,-0.5546404400240128
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,5.985809872600033,-0.6180630942603311
Xerox 1943,5.911685386356991,-0.5546404400240129
Geemarc AmpliPOWER60,5.812117179138214,0.281385456727456
Nortel Networks T7316 E Nt8 B27,5.799799659685547,-0.4489360162968157
Deflect-o Glass Clear Studded Chair Mats,5.754939121442274,-0.6905461276732664
Motorola L703CM,5.745165971813475,0.18529052606636764
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",5.705806533390393,-0.32813096060859026
"Fellowes Strictly Business Drawer File, Letter/Legal Size",5.683651209977694,-0.5093385441409284
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,5.680380516347824,-0.8717537112056045
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",5.668672945178645,-0.8717537112056045
Avery 485,5.631965170262082,-0.8717537112056045
Hoover Shoulder Vac Commercial Portable Vacuum,5.596955082699822,-0.026118321388026795
Polycom VoiceStation 500 Conference phone,5.579993535371335,0.14300875657548875
Hoover WindTunnel Plus Canister Vacuum,5.570510823315624,-0.4489360162968157
Jawbone JAMBOX Wireless Bluetooth Speaker,5.570510823315624,-0.4489360162968157
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5.570510823315624,-0.8717537112056045
Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,5.570510823315624,-0.23752716884242123
Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,5.570510823315624,-0.8717537112056045
Canon PC940 Copier,5.570510823315624,0.39669937352076207
Smead Adjustable Mobile File Trolley with Lockable Top,5.570510823315624,-0.4489360162968157
Fellowes Powershred HS-440 4-Sheet High Security Shredder,5.570510823315624,-0.4489360162968157
Imation Bio 2GB USB Flash Drive Imation Corp,5.570510823315624,-0.8717537112056045
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",5.5351275216559515,-0.23752716884242125
Samsung Galaxy S4,5.5351275216559515,0.39669937352076207
GBC Recycled Regency Composition Covers,5.5079378251747935,0.2909949497935649
"Xerox Color Copier Paper, 11"" x 17"", Ream",5.484033308030736,-0.66034486375121
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,5.470735098257569,-0.23752716884242123
Fellowes PB200 Plastic Comb Binding Machine,5.464360918336606,0.7490474526114195
GE 30522EE2,5.450359104416148,-0.8717537112056045
Harmony Air Purifier,5.440948319663395,0.14300875657548873
GBC DocuBind TL300 Electric Binding System,5.428977616676933,0.5120132903140681
Plantronics Calisto P620-M USB Wireless Speakerphone System,5.4155477392722755,-0.23752716884242123
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",5.367766613696014,-0.66034486375121
Avanti 1.7 Cu. Ft. Refrigerator,5.363595922351384,-0.23752716884242123
"Lifetime Advantage Folding Chairs, 4/Carton",5.313727683721302,0.03428420645608583
Plantronics Audio 995 Wireless Stereo Headset,5.308652755220007,-0.5546404400240128
Kensington 7 Outlet MasterPiece Power Center,5.306398608155001,0.016163448102852085
"Hon Metal Bookcases, Putty",5.304623129883811,-0.6180630942603311
Kensington Orbit Wireless Mobile Trackball for PC and Mac,5.2924923908074435,0.14300875657548873
Xerox 1910,5.291390983799671,-0.11068186036978456
Aastra 6757i CT Wireless VoIP phone,5.218814670136792,0.18529052606636764
Xerox 1942,5.185470611639746,-0.4489360162968157
Wireless Extenders zBoost YX545 SOHO Signal Booster,5.184176274222776,0.034284206456085896
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",5.174221676480303,-0.131822745115224
Toshiba IPT2010-SD IP Telephone,5.113030348259753,0.23814273792996624
Dana Halogen Swing-Arm Architect Lamp,5.0910226290302045,-0.4489360162968157
LG G3,5.016721393861957,-0.2375271688424212
HTC One Mini,5.007751582672407,0.07958610233917042
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",5.003247139842483,-0.3643724773150579
Xerox 197,4.984564838845794,-0.4489360162968157
Xerox 1935,4.9678558906502985,-0.5546404400240128
Xerox 1964,4.91395686225856,-0.6180630942603311
"Global Manager's Adjustable Task Chair, Storm",4.913427320161844,-0.13182274511522404
Eureka The Boss Cordless Rechargeable Stick Vac,4.908504480217943,-0.66034486375121
Xerox 1882,4.831765954094253,-0.11068186036978456
Hypercom P1300 Pinpad,4.762106764606094,0.21549178998842397
Luxo Adjustable Task Clamp Lamp,4.732902628539602,-0.5546404400240128
"File Shuttle II and Handi-File, Black",4.666969448742264,-0.5093385441409283
Logitech Trackman Marble Mouse,4.657768092419779,-0.3079967846605527
Xerox 1944,4.640092694678679,-0.2375271688424212
Plantronics HL10 Handset Lifter,4.584909258598215,0.39669937352076207
AT&T CL83451 4-Handset Telephone,4.510053820965442,-0.2375271688424212
Cisco IP Phone 7961G VoIP phone - Dark gray,4.505855537446038,-0.4489360162968157
"Trav-L-File Heavy-Duty Shuttle II, Black",4.497904744881756,-0.32813096060859026
Hon Non-Folding Utility Tables,4.480600262505259,0.39669937352076196
Xerox 1991,4.477449897420842,-0.4489360162968157
Recycled Steel Personal File for Standard File Folders,4.4599003753020465,-0.5546404400240129
Xerox 1880,4.422642852177091,-0.6180630942603311
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",4.421415569547014,-0.6339187578194108
Aastra 57i VoIP phone,4.3553696205949155,0.034284206456085896
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,4.334960170964791,0.1430087565754887
Mitel 5320 IP Phone VoIP phone,4.324177186273438,0.39669937352076207
Imation Bio 8GB USB Flash Drive Imation Corp,4.315198896200071,-0.8717537112056045
Global Deluxe Office Fabric Chairs,4.275297197354549,-0.131822745115224
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",4.265750505528394,-0.8717537112056045
Belkin 5 Outlet SurgeMaster Power Centers,4.251813089638309,-0.17410451460610293
Avery 477,4.218774485772887,-0.5546404400240128
Xerox 1889,4.215322344029341,-0.4489360162968157
Ooma Telo VoIP Home Phone System,4.2153171850943085,-0.11068186036978456
Premium Transparent Presentation Covers by GBC,4.1848061666127165,0.14300875657548873
Logitech Mobile Speakerphone P710e - speaker phone,4.16337639072238,0.14300875657548873
AT&T TR1909W,4.162049905151648,-0.2375271688424212
Cisco SPA508G,4.130807302206168,-0.11068186036978456
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,4.130356153982385,0.0795861023391704
GBC ProClick Punch Binding System,4.081228653260794,0.21549178998842394
Microsoft Wireless Mobile Mouse 4000,4.059077252752926,-0.5546404400240128
Google Nexus 5,4.049003879032278,-0.11068186036978456
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,4.022736296968542,0.016163448102852085
Xerox 1951,4.017830802934095,0.18529052606636764
"Global Fabric Manager's Chair, Dark Gray",4.008735820801137,-0.02611832138802681
Tops Green Bar Computer Printout Paper,3.9986317497711568,-0.8717537112056045
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3.9873556105787573,0.26985406504812537
Harbour Creations Steel Folding Chair,3.9542000998395177,0.15886442013456828
Nokia Lumia 925,3.937861893681032,-0.4489360162968157
"Belkin 325VA UPS Surge Protector, 6'",3.9147624107529877,-0.23752716884242123
ClearOne Communications CHAT 70 OC Speaker Phone,3.88868814724027,-0.2375271688424212
Xerox 1937,3.87160828368017,0.0795861023391704
Bionaire Personal Warm Mist Humidifier/Vaporizer,3.8680103051349795,-0.8717537112056045
"Bush Cubix Conference Tables, Fully Assembled",3.8504839925395657,0.39669937352076207
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,3.8454602538782483,0.07958610233917042
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",3.818017815054614,-0.1469233770762522
Belkin 8 Outlet Surge Protector,3.7999730545161885,-0.23752716884242123
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,3.778054751708534,-0.8717537112056045
Xerox 194,3.759442825447522,-0.2375271688424212
Jackery Bar Premium Fast-charging Portable Charger,3.756851678553178,0.0795861023391704
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,3.7545270135430107,-0.3079967846605527
"#10 White Business Envelopes,4 1/8 x 9 1/2",3.7532527089101215,-0.5093385441409284
Avaya 5420 Digital phone,3.7427941489318663,-0.4489360162968157
SanDisk Cruzer 64 GB USB Flash Drive,3.717604866075372,-0.4489360162968156
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",3.7161525764870778,-0.3643724773150579
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,3.7136738822104163,-0.8717537112056045
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",3.7136738822104163,-0.8717537112056045
Canon Image Class D660 Copier,3.7136738822104163,-0.23752716884242123
Zebra ZM400 Thermal Label Printer,3.7136738822104163,-0.8717537112056045
"3D Systems Cube Printer, 2nd Generation, Magenta",3.7136738822104163,-0.8717537112056045
Samsung Galaxy S4 Active,3.7136738822104163,-0.8717537112056045
Ativa MDM8000 8-Sheet Micro-Cut Shredder,3.7136738822104163,-0.23752716884242123
Okidata MB760 Printer,3.7136738822104163,0.39669937352076207
Maxell iVDR EX 500GB Cartridge,3.7136738822104163,-0.8717537112056045
Ativa V4110MDD Micro-Cut Shredder,3.7136738822104163,-0.8717537112056045
GBC Therma-A-Bind 250T Electric Binding System,3.7136738822104163,0.39669937352076207
Star Micronics TSP800 TSP847IIU Receipt Printer,3.7136738822104163,0.7138126447023536
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,3.708559276282777,-0.8717537112056045
14-7/8 x 11 Blue Bar Computer Printout Paper,3.6856672094711604,-0.2375271688424212
GBC DocuBind 200 Manual Binding Machine,3.6782905805507435,0.8723692802931495
Motorola Droid Maxx,3.6782905805507435,0.07958610233917042
Polycom SoundStation2 EX Conference phone,3.6782905805507435,0.39669937352076207
Bady BDG101FRU Card Printer,3.6782905805507435,0.39669937352076207
ClearOne CHATAttach 160 - speaker phone,3.6782905805507435,0.39669937352076207
Apple iPhone 5S,3.6782905805507435,0.396699373520762
Apple iPhone 5,3.642907278891071,0.39669937352076207
Bretford CR8500 Series Meeting Room Furniture,3.642907278891071,0.2909949497935648
Hon Multipurpose Stacking Arm Chairs,3.642907278891071,-0.026118321388026833
"Bush Andora Bookcase, Maple/Graphite Gray Finish",3.5979330519999135,0.1852905260663676
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",3.5938781332217524,0.18529052606636764
Steel Personal Filing/Posting Tote,3.573925235682779,-0.3643724773150579
Mophie Juice Pack Helium for iPhone,3.5667855557626647,0.18529052606636762
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",3.5155519719057793,-0.5546404400240128
Cisco 8x8 Inc. 6753i IP Business Phone System,3.507618208713872,0.18529052606636764
Southworth 25% Cotton Premium Laser Paper and Envelopes,3.471757229358249,-0.3643724773150579
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",3.460967849701663,0.2698540650481254
"Executive Impressions 14""",3.459667648670763,-0.8717537112056045
Jabra Supreme Plus Driver Edition Headset,3.458897306273656,0.14300875657548875
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",3.4151559806941707,-0.13182274511522404
Samsung Rugby III,3.413556791601623,-0.07897053325162541
Belkin 7 Outlet SurgeMaster II,3.391337631627965,-0.8717537112056045
Xerox 1939,3.3828713945323767,-0.8717537112056044
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,3.378676430961758,-0.66034486375121
Alphabetical Labels for Top Tab Filing,3.3775761883794444,-0.4489360162968156
Logitech MX Performance Wireless Mouse,3.369162663573004,-0.1469233770762522
"Plantronics CS 50-USB - headset - Convertible, Monaural",3.317171067502917,-0.11068186036978456
Advantus Rolling Drawer Organizers,3.3082838896282074,-0.23752716884242123
Executive Impressions Supervisor Wall Clock,3.306114214864289,-0.5546404400240128
"Hon Metal Bookcases, Gray",3.261814662192595,-0.8717537112056045
Xerox 19,3.2313007835087797,-0.23752716884242123
"Howard Miller 12"" Round Wall Clock",3.2275235123732386,-0.23752716884242123
KeyTronic 6101 Series - Keyboard - Black,3.2197025899408342,-0.23752716884242123
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,3.1920426319449335,-0.026118321388026822
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",3.1702302435802436,0.39669937352076207
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,3.1663333485781484,-0.14692337707625217
Xerox 1979,3.1458340943843104,-0.4489360162968157
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",3.145435974986751,-0.23752716884242123
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),3.140330767436051,0.39669937352076207
"Logitech Wireless Boombox Speaker - portable - wireless, wired",3.116188136866233,-0.23752716884242123
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",3.0969241128349845,-0.23752716884242123
Plantronics Cordless Phone Headset with In-line Volume - M214C,3.067415758167072,-0.66034486375121
Xerox 1929,3.0566832586367987,-0.5546404400240128
Okidata C331dn Printer,3.0298717203738597,0.6503899904660353
Xerox 1887,2.9748635823741725,-0.23752716884242123
Xerox 1890,2.971707956631871,-0.8717537112056045
Xerox 1925,2.9294176846104785,-0.23752716884242123
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",2.9258913884359092,-0.5546404400240128
Home/Office Personal File Carts,2.9050658705427264,-0.6905461276732664
AT&T 1070 Corded Phone,2.9026257909898012,0.39669937352076207
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",2.8955662007193825,0.5235446819933987
Tuf-Vin Binders,2.895371114786859,0.39669937352076207
Personal Creations Ink Jet Cards and Labels,2.892914465608121,-0.8717537112056045
APC 7 Outlet Network SurgeArrest Surge Protector,2.8807267748006975,0.07958610233917039
GBC VeloBinder Manual Binding System,2.875805630633561,0.5552560091115578
Fellowes 8 Outlet Superior Workstation Surge Protector,2.8740501851464533,-0.3643724773150579
"Seth Thomas 12"" Clock w/ Goldtone Case",2.869944781207212,-0.8717537112056045
Logitech Wireless Headset H600 Over-The-Head Design,2.842811964852366,-0.23752716884242123
24-Hour Round Wall Clock,2.8357361930979543,-0.4489360162968157
Samsung HM1900 Bluetooth Headset,2.8108824291082604,0.21549178998842397
